t(s),Date,Time,TxBat(V),VFR 2.4G(%),Rx VFR(%),VFR 900M(%),AccY(g),Altitude(m),RSSI 2.4G(dB),RX,RxBatt(V),AccX(g),AccZ(g),VSpeed(m/s),RSSI 900M(dB),RX,R.angle(°),P.angle(°),Power 900M(mW),ADC2(V),LiPo1(V),LiPo2(V),LiPo3(V),LiPo4(V),LiPo5(V),LiPo6(V),LiPo7(V),LiPo8(V),VFAS(V),Current(A),Temp1(°C),Temp2(°C),Air speed(km/h),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2
143.89,2026-04-02,15:37:44.980,7.50,82,100,100,0.042,42.98,41,0,8.07,-0.251,1.285,2.34,64,0,167.49,-17.49,10,0.00,3.52,3.57,3.55,3.57,3.56,3.55,3.58,3.55,28.04,60.9,-30,-30,97.8,0,-200,670,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
144.15,2026-04-02,15:37:45.240,7.50,84,100,100,0.035,43.32,42,0,8.07,-0.129,0.936,1.61,64,0,169.54,-14.42,10,0.00,3.52,3.57,3.55,3.57,3.56,3.55,3.58,3.55,28.04,43.1,-30,-30,97.8,0,-210,662,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
144.41,2026-04-02,15:37:45.500,7.50,91,100,100,0.035,44.56,44,0,8.07,-0.129,1.039,2.02,64,0,171.20,-13.88,10,0.00,3.52,3.57,3.55,3.57,3.56,3.55,3.58,3.55,28.04,43.1,-30,-30,97.8,0,-20,664,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
144.67,2026-04-02,15:37:45.760,7.50,94,100,100,0.004,44.93,46,0,8.07,-0.134,0.884,1.62,65,0,175.40,-11.60,10,0.00,3.52,3.57,3.55,3.57,3.58,3.56,3.58,3.55,28.15,43.1,-30,-30,96.5,0,6,665,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
144.94,2026-04-02,15:37:46.030,7.50,96,100,100,0.006,45.08,49,0,8.07,-0.118,0.802,1.06,67,0,-18.51,-7.63,10,0.00,3.52,3.57,3.55,3.57,3.58,3.56,3.58,3.55,28.15,43.1,-30,-30,97.8,0,-20,664,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
145.21,2026-04-02,15:37:46.300,7.50,97,100,100,0.001,45.18,49,0,8.07,-0.104,0.740,0.59,68,0,-177.23,-6.14,10,0.00,3.55,3.59,3.55,3.57,3.58,3.56,3.58,3.55,28.24,42.7,-30,-30,99.6,0,-71,665,-1,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
145.47,2026-04-02,15:37:46.560,7.50,97,100,100,0.003,45.08,49,0,8.07,-0.078,0.778,0.59,69,0,-175.59,-4.16,10,0.00,3.55,3.59,3.59,3.60,3.58,3.56,3.58,3.55,28.24,42.7,-30,-30,101.3,0,-191,506,-150,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
145.73,2026-04-02,15:37:46.820,7.50,94,100,100,-0.007,44.79,49,0,8.07,-0.007,0.778,-0.55,69,0,-174.88,-4.72,10,0.00,3.55,3.59,3.59,3.60,3.60,3.58,3.58,3.55,28.40,33.8,-30,-30,102.8,0,-140,369,-239,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
145.99,2026-04-02,15:37:47.080,7.50,93,100,100,-0.030,44.88,48,0,8.07,0.092,1.112,-0.28,69,0,-176.74,-5.06,10,0.00,3.55,3.59,3.59,3.60,3.60,3.58,3.62,3.61,28.40,33.8,-30,-30,101.5,0,-73,171,-306,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
146.26,2026-04-02,15:37:47.350,7.50,87,100,100,-0.067,44.88,47,0,8.07,0.146,0.748,0.93,68,0,-178.72,-3.43,10,0.00,3.55,3.59,3.59,3.60,3.60,3.58,3.62,3.61,28.63,9.4,-30,-30,101.3,0,-82,171,-312,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
146.54,2026-04-02,15:37:47.630,7.50,84,100,100,-0.064,45.63,47,0,8.07,0.144,0.721,1.09,68,0,177.09,-0.52,10,0.00,3.59,3.63,3.59,3.60,3.60,3.58,3.62,3.61,28.63,9.4,-30,-30,101.5,0,-168,172,-115,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
146.8,2026-04-02,15:37:47.890,7.50,83,100,100,-0.046,45.50,47,0,8.07,0.141,0.901,0.24,68,0,174.99,0.24,10,0.00,3.59,3.63,3.63,3.64,3.60,3.58,3.62,3.61,28.81,8.9,-30,-30,101.5,0,-258,176,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
147.06,2026-04-02,15:37:48.150,7.51,88,100,100,-0.011,44.98,45,0,8.07,0.149,0.901,-0.87,68,0,176.81,0.51,10,0.00,3.59,3.63,3.63,3.64,3.65,3.64,3.62,3.61,28.81,8.9,-30,-30,101.3,0,-301,273,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
147.32,2026-04-02,15:37:48.410,7.50,92,100,100,0.006,43.28,45,0,8.07,0.093,1.206,-2.76,68,0,178.79,-0.29,10,0.00,3.59,3.63,3.63,3.64,3.65,3.64,3.67,3.65,28.93,10.7,-30,-30,100.2,0,-211,282,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
147.59,2026-04-02,15:37:48.680,7.51,95,100,100,0.016,42.22,46,0,8.07,0.078,1.162,-3.31,69,0,178.31,-0.24,10,0.00,3.63,3.66,3.63,3.64,3.65,3.64,3.67,3.65,28.93,10.7,-30,-30,98.9,0,-101,281,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
147.85,2026-04-02,15:37:48.940,7.51,96,100,100,-0.004,42.22,47,0,8.07,0.109,1.087,-3.53,68,0,178.31,-0.24,10,0.00,3.63,3.66,3.66,3.66,3.65,3.64,3.67,3.65,29.03,14.9,-30,-30,100.9,0,-263,280,49,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
148.11,2026-04-02,15:37:49.200,7.51,97,100,100,-0.015,40.02,47,0,8.07,0.078,1.252,-3.75,68,0,-174.75,1.83,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.67,3.65,29.10,14.7,-30,-30,100.9,0,-246,280,229,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
148.39,2026-04-02,15:37:49.480,7.51,96,100,100,-0.015,38.90,46,0,8.07,0.089,1.120,-3.90,68,0,-172.02,2.38,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.67,3.65,29.10,14.7,-30,-30,100.7,0,-344,280,118,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
148.66,2026-04-02,15:37:49.750,7.51,95,100,100,0.012,37.77,46,0,8.07,0.094,1.242,-3.86,68,0,-162.76,2.22,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.67,3.65,29.16,14.6,-30,-30,100.7,0,-318,281,73,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
148.93,2026-04-02,15:37:50.020,7.50,92,100,100,0.012,37.77,46,0,8.07,0.071,1.227,-3.86,67,0,-159.80,-0.75,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.67,3.65,29.16,14.6,-30,-30,100.7,0,-157,279,100,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
149.19,2026-04-02,15:37:50.280,7.51,85,100,100,0.002,35.63,46,0,8.07,0.086,1.075,-3.66,66,0,-158.28,-0.71,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.67,3.65,29.20,14.6,-30,-30,99.8,0,-138,277,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
149.45,2026-04-02,15:37:50.540,7.51,86,100,100,0.007,34.72,45,0,8.07,0.090,0.900,-3.33,65,0,-156.53,0.35,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.67,3.65,29.20,14.6,-30,-30,99.8,0,-139,277,-53,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
149.71,2026-04-02,15:37:50.800,7.51,87,100,100,0.000,33.67,45,0,8.07,0.090,0.839,-3.49,63,0,-155.89,2.22,10,0.00,3.63,3.66,3.66,3.66,3.65,3.65,3.68,3.66,29.25,14.7,-30,-30,99.8,0,-179,278,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
149.99,2026-04-02,15:37:51.080,7.51,95,100,100,0.000,31.79,46,0,8.07,0.093,0.987,-3.26,60,0,-156.06,2.38,10,0.00,3.64,3.67,3.66,3.66,3.65,3.65,3.68,3.66,29.25,14.7,-30,-30,100.4,0,-247,278,-75,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
150.26,2026-04-02,15:37:51.350,7.51,96,100,100,0.006,30.93,47,0,8.07,0.091,1.104,-3.07,59,0,-157.36,2.27,10,0.00,3.64,3.67,3.67,3.67,3.65,3.65,3.68,3.66,29.25,14.8,-30,-30,99.3,0,-316,279,-551,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
150.52,2026-04-02,15:37:51.610,7.50,98,99,99,-0.003,30.06,49,0,8.07,0.083,1.203,-3.04,58,0,-162.60,0.77,10,0.00,3.64,3.67,3.67,3.67,3.66,3.66,3.68,3.66,29.25,14.8,-30,-30,98.9,0,-207,278,-336,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
150.78,2026-04-02,15:37:51.870,7.50,98,99,99,-0.080,29.35,50,0,8.07,0.067,0.983,-2.76,55,0,-174.56,-0.77,10,0.00,3.64,3.67,3.67,3.67,3.66,3.66,3.68,3.66,29.28,15.2,-30,-30,100.4,0,-250,278,-231,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
151.04,2026-04-02,15:37:52.130,7.50,99,99,98,-0.075,28.74,51,0,8.07,0.069,1.078,-2.37,49,0,-175.38,-0.58,10,0.00,3.64,3.67,3.67,3.67,3.66,3.66,3.68,3.66,29.28,15.2,-30,-30,99.1,0,-241,278,-211,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
151.3,2026-04-02,15:37:52.390,7.51,99,99,98,-0.017,28.08,51,0,8.07,0.059,1.110,-2.29,49,0,-173.54,-0.52,10,0.00,3.64,3.67,3.67,3.67,3.66,3.66,3.68,3.66,29.31,15.3,-30,-30,99.1,0,-252,279,-337,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
151.57,2026-04-02,15:37:52.660,7.51,98,98,98,-0.008,27.30,50,0,8.07,0.067,1.110,-2.44,52,0,-173.54,-0.52,10,0.00,3.64,3.67,3.67,3.67,3.66,3.66,3.68,3.66,29.31,15.3,-30,-30,98.2,0,-213,280,-337,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
151.83,2026-04-02,15:37:52.920,7.51,95,98,98,-0.013,26.49,48,0,8.07,0.061,0.953,-2.71,55,0,173.49,-1.58,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.68,3.66,29.33,15.6,-30,-30,98.2,0,-211,280,-39,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
152.1,2026-04-02,15:37:53.190,7.51,93,98,98,-0.042,26.49,46,0,8.07,0.069,1.010,-2.64,55,0,175.08,-0.49,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.69,3.66,29.33,15.7,-30,-30,98.2,0,-243,280,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
152.36,2026-04-02,15:37:53.450,7.51,91,98,98,-0.021,25.05,44,0,8.05,0.055,1.043,-2.53,57,0,178.63,0.50,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.69,3.66,29.33,15.7,-30,-30,98.5,0,-301,279,-55,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
152.63,2026-04-02,15:37:53.720,7.51,84,98,98,0.008,24.30,42,0,8.06,0.057,1.172,-2.63,59,0,-176.65,0.25,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.69,3.66,29.33,15.8,-30,-30,97.2,0,-296,279,-78,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
152.91,2026-04-02,15:37:54.000,7.51,78,98,98,0.014,22.81,41,0,8.07,0.038,1.187,-2.58,60,0,-177.89,-1.06,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.69,3.66,29.34,15.8,-30,-30,96.5,0,-338,277,-146,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
153.17,2026-04-02,15:37:54.260,7.50,77,98,98,0.000,22.81,41,0,8.07,0.045,1.208,-2.40,62,0,-178.63,-1.76,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.69,3.66,29.36,16.0,-30,-30,95.7,0,-405,277,-39,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
153.43,2026-04-02,15:37:54.520,7.51,78,98,98,-0.005,21.57,42,0,8.07,0.011,1.378,-2.18,63,0,-177.27,-4.33,10,0.00,3.64,3.67,3.67,3.67,3.67,3.66,3.69,3.67,29.36,16.0,-30,-30,95.7,0,-386,277,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
153.69,2026-04-02,15:37:54.780,7.50,74,98,98,0.000,21.14,42,0,8.07,0.011,1.355,-1.79,64,0,-174.31,-5.47,10,0.00,3.65,3.67,3.67,3.67,3.67,3.66,3.69,3.67,29.37,16.7,-30,-30,93.7,0,-341,277,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
153.96,2026-04-02,15:37:55.050,7.50,74,98,98,0.017,20.75,43,0,8.07,0.018,1.186,-1.52,65,0,-170.53,-6.66,10,0.00,3.65,3.67,3.67,3.68,3.67,3.66,3.69,3.67,29.37,16.7,-30,-30,94.3,0,-327,278,-37,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
154.22,2026-04-02,15:37:55.310,7.51,80,98,98,0.019,20.28,44,0,8.07,0.000,1.208,-1.53,66,0,-169.91,-7.37,10,0.00,3.65,3.67,3.67,3.68,3.67,3.66,3.69,3.67,29.38,17.2,-30,-30,92.8,-31,-245,278,-251,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
154.48,2026-04-02,15:37:55.570,7.51,81,99,99,0.016,20.28,44,0,8.05,-0.003,1.051,-1.53,67,0,-171.73,-8.54,10,0.00,3.65,3.67,3.67,3.68,3.67,3.66,3.69,3.67,29.38,17.2,-30,-30,90.6,-77,-251,279,-388,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
154.75,2026-04-02,15:37:55.840,7.51,79,99,99,0.004,20.28,44,0,8.06,-0.010,0.981,-0.96,67,0,107.05,-7.85,10,0.00,3.65,3.67,3.67,3.68,3.67,3.66,3.69,3.67,29.38,17.9,-30,-30,90.4,-76,-316,278,-262,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
155.01,2026-04-02,15:37:56.100,7.51,77,99,99,-0.028,19.63,44,0,8.07,-0.012,1.114,-0.76,66,0,176.15,-7.96,10,0.00,3.65,3.67,3.67,3.67,3.67,3.66,3.69,3.67,29.38,17.9,-30,-30,90.4,-52,-343,278,-153,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
155.28,2026-04-02,15:37:56.370,7.51,79,100,100,-0.008,19.73,44,0,8.07,-0.020,1.190,-0.13,66,0,176.70,-8.43,10,0.00,3.65,3.67,3.67,3.67,3.67,3.66,3.69,3.67,29.38,18.1,-30,-30,90.0,-32,-366,278,-99,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
155.56,2026-04-02,15:37:56.650,7.51,80,100,100,0.000,19.60,43,0,8.07,-0.013,1.190,-0.23,66,0,177.34,-8.72,10,0.00,3.65,3.67,3.67,3.67,3.67,3.66,3.69,3.67,29.38,18.1,-30,-30,90.4,-33,-362,277,-102,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
155.82,2026-04-02,15:37:56.910,7.50,77,100,100,0.004,19.41,42,0,8.07,0.011,1.001,-0.53,65,0,176.18,-9.45,10,0.00,3.65,3.67,3.67,3.67,3.67,3.66,3.69,3.67,29.38,18.0,-30,-30,90.4,-27,-355,278,-99,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
156.08,2026-04-02,15:37:57.170,7.50,78,100,100,-0.005,19.43,42,0,8.07,0.007,1.200,-0.29,64,0,175.54,-10.40,10,0.00,3.65,3.68,3.67,3.67,3.67,3.66,3.69,3.67,29.38,18.0,-30,-30,92.6,-24,-312,277,-131,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
156.35,2026-04-02,15:37:57.440,7.51,80,100,100,-0.005,19.42,42,0,8.07,-0.016,1.216,-0.04,63,0,177.11,-10.52,10,0.00,3.65,3.68,3.67,3.68,3.67,3.66,3.69,3.67,29.39,17.6,-30,-30,92.6,-21,-203,275,-129,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
156.61,2026-04-02,15:37:57.700,7.51,84,100,100,-0.005,19.29,43,0,8.07,0.004,0.972,-0.29,61,0,174.40,-9.11,10,0.00,3.65,3.68,3.67,3.68,3.67,3.67,3.69,3.67,29.39,16.9,-30,-30,90.2,-21,-231,223,-156,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
156.88,2026-04-02,15:37:57.970,7.51,86,100,100,0.018,19.21,43,0,8.07,0.031,0.938,-0.32,60,0,173.15,-7.78,10,0.00,3.65,3.68,3.67,3.68,3.67,3.67,3.69,3.67,29.41,16.9,-30,-30,88.9,-20,-307,170,-150,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
157.15,2026-04-02,15:37:58.240,7.51,83,100,100,-0.020,19.21,42,0,8.04,0.016,1.004,-0.12,57,0,170.59,-7.23,10,0.00,3.65,3.68,3.67,3.68,3.67,3.67,3.69,3.67,29.46,16.9,-30,-30,88.9,0,-379,106,-42,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
157.42,2026-04-02,15:37:58.510,7.51,79,100,100,-0.022,19.29,42,0,8.06,0.038,1.025,0.08,56,0,172.87,-7.52,10,0.00,3.65,3.68,3.68,3.68,3.67,3.67,3.69,3.67,29.46,16.9,-30,-30,85.4,0,-278,98,0,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
157.68,2026-04-02,15:37:58.770,7.51,79,100,100,-0.057,19.39,43,0,8.06,0.030,0.884,0.27,59,0,175.84,-7.04,10,0.00,3.65,3.68,3.68,3.68,3.68,3.68,3.69,3.67,29.48,9.9,-30,-30,84.1,0,-307,98,-101,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
157.94,2026-04-02,15:37:59.030,7.51,84,100,100,-0.013,19.25,44,0,8.07,0.027,1.029,-0.08,62,0,178.51,-6.10,10,0.00,3.65,3.68,3.68,3.68,3.68,3.68,3.69,3.67,29.48,9.9,-30,-30,83.7,0,-373,99,-128,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
158.21,2026-04-02,15:37:59.300,7.50,87,100,100,0.005,18.37,44,0,8.05,0.020,1.057,-1.36,63,0,-178.30,-4.27,10,0.00,3.65,3.68,3.68,3.68,3.68,3.68,3.70,3.68,29.52,10.3,-30,-30,83.7,-10,-456,103,-321,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
158.48,2026-04-02,15:37:59.570,7.51,88,100,100,0.014,18.37,44,0,8.06,0.015,1.218,-1.85,64,0,174.13,-5.57,10,0.00,3.65,3.68,3.68,3.68,3.68,3.68,3.70,3.68,29.52,10.3,-30,-30,83.7,-29,-458,144,-312,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
158.74,2026-04-02,15:37:59.830,7.50,89,100,100,-0.042,17.17,45,0,8.07,-0.007,1.153,-2.01,64,0,167.46,-7.45,10,0.00,3.65,3.68,3.68,3.69,3.68,3.68,3.70,3.68,29.52,12.3,-30,-30,82.8,-18,-442,144,-255,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
159.01,2026-04-02,15:38:00.100,7.50,92,100,100,-0.050,16.50,47,0,8.04,-0.007,1.237,-2.18,63,0,168.39,-7.95,10,0.00,3.65,3.68,3.68,3.69,3.69,3.68,3.70,3.68,29.52,12.3,-30,-30,83.7,-17,-531,148,-143,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
159.28,2026-04-02,15:38:00.370,7.50,94,100,100,-0.013,15.79,48,0,8.06,-0.011,1.253,-2.33,60,0,174.87,-8.06,10,0.00,3.65,3.68,3.68,3.69,3.69,3.68,3.70,3.68,29.52,12.6,-30,-30,84.3,-39,-510,204,-260,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
159.55,2026-04-02,15:38:00.640,7.51,88,100,100,0.009,14.84,48,0,8.06,-0.044,1.332,-2.76,59,0,173.67,-11.42,10,0.00,3.66,3.70,3.68,3.69,3.69,3.68,3.70,3.68,29.52,12.6,-30,-30,85.0,-63,-518,201,-347,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
159.81,2026-04-02,15:38:00.900,7.50,85,100,100,0.006,14.84,47,0,8.07,-0.035,1.325,-3.12,59,0,168.50,-13.14,10,0.00,3.66,3.70,3.68,3.69,3.69,3.68,3.70,3.68,29.51,12.6,-30,-30,85.0,-62,-486,195,-235,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
160.07,2026-04-02,15:38:01.160,7.50,84,100,100,-0.028,13.22,47,0,8.07,-0.023,1.325,-2.76,55,0,163.26,-14.46,10,0.00,3.66,3.70,3.68,3.69,3.69,3.68,3.70,3.68,29.51,12.6,-30,-30,85.0,-52,-537,173,-193,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
160.33,2026-04-02,15:38:01.420,7.50,86,100,100,-0.037,12.52,47,0,8.05,-0.015,1.348,-2.62,47,0,159.46,-15.63,10,0.00,3.66,3.70,3.68,3.69,3.68,3.68,3.70,3.68,29.51,14.4,-30,-30,85.6,-32,-532,113,-151,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
160.61,2026-04-02,15:38:01.700,7.50,87,100,100,-0.013,12.52,47,0,8.06,0.016,1.304,-2.62,49,0,160.80,-15.88,10,0.00,3.66,3.70,3.68,3.69,3.68,3.68,3.70,3.68,29.51,10.0,-30,-30,85.6,-24,-575,101,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
160.88,2026-04-02,15:38:01.970,7.50,86,99,99,0.005,10.57,46,0,8.07,0.005,1.303,-2.37,51,0,161.97,-15.84,10,0.00,3.67,3.69,3.68,3.69,3.68,3.68,3.70,3.68,29.51,10.0,-30,-30,85.4,-13,-597,101,74,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
161.14,2026-04-02,15:38:02.230,7.51,87,99,99,0.005,9.83,46,0,8.07,-0.032,1.462,-2.54,48,0,157.66,-18.26,10,0.00,3.67,3.69,3.68,3.69,3.68,3.68,3.70,3.68,29.54,10.3,-30,-30,84.3,0,-495,99,131,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
161.4,2026-04-02,15:38:02.490,7.50,88,99,99,-0.019,8.98,47,0,8.07,0.006,1.462,-2.54,52,0,156.51,-16.70,10,0.00,3.67,3.69,3.68,3.69,3.69,3.68,3.70,3.68,29.54,10.3,-30,-30,84.3,0,-468,101,371,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
161.66,2026-04-02,15:38:02.750,7.50,92,99,99,-0.010,8.22,48,0,8.07,0.012,1.220,-2.71,57,0,159.48,-15.41,10,0.00,3.67,3.69,3.68,3.69,3.69,3.68,3.71,3.69,29.57,10.4,-30,-30,83.7,0,-546,104,495,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
161.93,2026-04-02,15:38:03.020,7.50,93,99,99,0.041,8.22,48,0,8.07,0.009,1.240,-2.73,56,0,167.91,-13.44,10,0.00,3.67,3.70,3.68,3.69,3.69,3.68,3.71,3.69,29.57,10.4,-30,-30,84.1,0,-430,176,16,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
162.19,2026-04-02,15:38:03.280,7.50,90,99,99,0.040,6.56,48,0,8.07,0.011,1.160,-2.83,60,0,166.90,-13.38,10,0.00,3.67,3.70,3.68,3.69,3.69,3.68,3.71,3.69,29.56,12.4,-30,-30,83.7,0,-483,175,250,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
162.45,2026-04-02,15:38:03.540,7.50,83,99,99,-0.002,5.71,47,0,8.05,0.000,1.140,-2.83,61,0,161.68,-13.59,10,0.00,3.67,3.70,3.68,3.69,3.69,3.68,3.71,3.69,29.56,12.4,-30,-30,86.3,3,-474,169,429,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
162.71,2026-04-02,15:38:03.800,7.50,78,98,98,-0.011,4.91,43,0,8.04,-0.014,1.253,-2.86,63,0,165.90,-13.54,10,0.00,3.67,3.70,3.68,3.69,3.69,3.68,3.71,3.69,29.57,13.4,-30,-30,86.3,63,-483,171,495,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
162.98,2026-04-02,15:38:04.070,7.50,74,98,98,0.027,4.91,41,0,8.01,0.019,1.253,-2.82,64,0,-84.95,-12.61,10,0.00,3.67,3.70,3.68,3.69,3.69,3.68,3.71,3.68,29.57,13.4,-30,-30,86.3,0,-315,213,0,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
163.25,2026-04-02,15:38:04.340,7.50,70,98,98,0.061,3.38,40,0,8.04,-0.007,1.187,-2.64,65,0,-176.52,-13.57,10,0.00,3.67,3.69,3.68,3.69,3.69,3.68,3.71,3.68,29.56,15.0,-30,-30,86.3,0,-323,194,49,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
163.52,2026-04-02,15:38:04.610,7.51,70,98,98,0.032,2.51,40,0,8.06,-0.011,1.088,-2.80,66,0,-176.52,-13.57,10,0.00,3.67,3.69,3.68,3.69,3.69,3.68,3.71,3.68,29.56,15.0,-30,-30,86.3,0,-331,83,222,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
163.79,2026-04-02,15:38:04.880,7.50,74,98,98,0.000,1.38,40,0,8.06,0.031,0.984,-2.06,66,0,28.37,-11.85,10,0.00,3.67,3.69,3.68,3.69,3.69,3.68,3.71,3.68,29.56,11.4,-30,-30,85.4,23,-322,-31,111,0,667,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
164.06,2026-04-02,15:38:05.150,7.50,79,98,98,-0.003,1.38,41,0,8.05,0.077,1.019,-1.18,66,0,-171.12,-6.96,10,0.00,3.67,3.69,3.68,3.69,3.69,3.68,3.71,3.69,29.56,11.4,-30,-30,84.1,0,-376,-26,9,0,666,0,0,1,-1,0,1,1,-1,-1,-1,-1,-1,0,1
